id,age,gender,email,business_nature,company,position,payment_method,name,targets
8123,34,Female,yahoo.com.hk,Food Services,翠華,水吧,C,Ocie__dewulf,16886.46;16900.92;16833.15
8124,22,Male,yahoo.com.hk,Food Services,翠華茶餐廳,水吧,A,monroe__brittin,19749.88;19976.78;19905.87;19739.06
8125,32,Male,yahoo.com,Food Services,翠華餐廳,水吧,A,Wade___helie,26854.54;26926.80;26893.94;27359.81
8126,31,Male,live.hk,Other,翠華餐廳,廚師,A,Franklin__MICHAELS,22681.26;22633.08;22890.98;22483.81
8127,22,Male,gmail.com,Food Services,翠華餐廳,水吧,B,Soloman_hersberger,26763.96;26921.13
8128,48,Female,gmail.com,Other,翡翠拉麵小籠包,樓面待應,A,Ottilie_czerniak,18847.21;18941.15;18840.52
8129,37,,123.com,Food Services,翡翠拉麵小籠包,分店店長,,Terry_hadder,31304.82;31163.44;31431.51;31521.40;30964.64
8130,32,Male,hotmail.com,Construction,翡翠有限公司,平水員,A,Tobe___fasheh,26684.60;26368.53
8131,47,Male,gmail.com,Food Services,翰騰閣,廚師,A,Tommie__koerper,30473.94;30634.37;30396.90;30559.51
8132,25,Male,gmail.com,Construction,耀成冷氣工程,技工,B,martin__fashaw,36324.59;36478.03
8133,26,Male,gmail.com,Bank / Finance,耀才證券,CUSTOMER SERVICE,,WRIGHT___HELFRITZ,31071.53;30689.93;30726.22;31363.78
8134,54,Male,yahoo.com.hk,Other,耀記鋼鐵工程有限公司,技工,C,Sidney__KERNE,27615.86
8135,34,Male,yahoo.com.hk,Transportation,耀豐物流有限公司,倉務員,,Clinton___bloeser,21468.63
8136,58,Male,123.com,Construction,耀進工程有限公司,WORKER,B,Wylie__MUHL,30214.21;29587.98;30063.00
8137,37,Male,hotmail.com,Engineering,耀霖工程有限公司,工程人員,C,nellie__thomaston,20309.75;20071.71
8138,38,Female,126.com,Food Services,老友記快餐,店長,,PHILOMENA__KOOKER,22382.24;22731.22;22619.74;21875.45
8139,35,Female,yahoo.com.hk,Food Services,老友記快餐,經理,B,Ray__AUTOBEE,25129.25
8140,59,Male,123.com,Food Services,老爹茶居,廚師,,Wesley__MCELHENNEY,23974.55;23522.61;24163.23;24218.70;23713.37
8141,43,Male,hotmail.com,Retail / Wholesale,老鳯祥珠寶（香港）有限公司,分行經理,,Alfonso___ibarra,44953.84;45568.00
8142,38,Female,,Other,耆樂園護老中心有限公司,董事,,Sena___schrantz,22243.65;22290.74;22479.42;22365.14;22190.71
8143,48,Female,,Medical Services,聖保祿醫院,支援,,Bernice__kerne,19935.60;20093.80;20031.24;20002.37
8144,39,Female,gmail.com,Education,聖公會仁立小學,教學助理,,sophie___fashaw,14685.73;14492.63;14574.64
8145,51,Female,hotmail.com,Education,聖公會李兆強小學,教師,,thomas_verbit,64561.26
8146,24,Male,gmail.com,Education,聖公會聖匠中學,教師助理,A,Jim_lothrop,19581.87;19853.08;19754.04;19729.88
8147,23,Male,yahoo.com.hk,Education,聖公會聖彼得小學,助教,A,Don__koerper,13898.44;14126.63;13760.59;13701.84;13815.48
8148,26,Female,yahoo.com.hk,Education,聖公會青山聖彼得堂幼稚園,全日教師,A,Walter__schrantz,27031.88
8149,50,Female,gmail.com,Social Services,聖母醫院,服務助理,A,Winona__jalomo,19950.48
8150,31,Female,hotmail.com,Medical Services,聖母醫院,clerk,,Zadie___HELIE,15415.61;15732.74;15668.97
8151,23,Male,yahoo.com.hk,Social Services,聖雅各福群會,復康工作員,A,maurice___czerniak,20402.26
8152,38,Female,yahoo.com.hk,Education,聖雅各福群會銅鑼灣幼稚園,teacher,A,agatha_folkman,23071.69;23398.18;22997.18;23044.66;23005.52
8153,47,Male,gmail.com,Other,聚富證券有限公司,公司司機,,Henry___HELIE,24421.70;24175.53;24363.80;24581.98;24441.00
8154,47,Male,yahoo.com.hk,Construction,聚盈雲石工程有限公司,董事,B,Hampton__dewulf,27623.47;28263.18;28785.16;28286.23;28472.35
8155,26,Male,yahoo.com.hk,Other,聚興科技股份有限公司,倉務員,A,Christ_STANERT,20075.52;20146.09;20025.67
8156,29,Male,yahoo.com.hk,Engineering,聯友機械建築公司,機手,A,fredrick__berlanga,33409.23;33808.64;33851.12;34000.83;33768.69
8157,50,Male,hotmail.com,Professional Services / Consultation,聯合清潔公司,清潔,,Alonza_KURODA,14301.18;14394.03;14054.05;14220.97
8158,48,Female,yahoo.com.hk,Government,聯合醫院,健康服務助理,,Almira_ledoux,21118.72
8159,24,Male,gmail.com,Medical Services,聯合醫院,三級技工,,andres___kersh,14381.52
8160,46,Female,hotmail.com,Medical Services,聯合醫院及紅十字會,醫護助理,,Arrie___jalomo,25808.90;25756.68;25943.87
8161,54,Male,123.com,Other,聯合金輝,維修,A,Chris_MUHL,23427.22
8162,31,Male,hotmail.com,Construction,聯安鋁窗工程有限公司,地盤助管,,Anson___helie,21623.00;20706.74;20860.86;21133.02;21245.76
8163,22,Male,hotmail.com,Transportation,聯怡運輸有限公司,跟車,B,Cyrus__muhl,22307.89;22092.96;22268.93;21559.62
8164,25,,,Other,聯明有限公司,冷氣技工,,Aura_helfritz,19982.25;19421.01;19851.62;19451.85
8165,48,Male,sina.com,Transportation,聯榮運輸有限公司,吊機手,,Bernie___koerper,30814.36;30925.93;31067.20
8166,22,Male,yahoo.com.hk,Transportation,聯榮運輸有限公司,交通組,,Ike__kantis,21969.84;21950.29
8167,34,Male,yahoo.com.hk,Transportation,聯榮運輸有限公司,吊機操作員,,antone___kerne,23161.13;22699.91;22517.72;23245.97;22978.43
8168,30,Male,gmail.com,Construction,聯盛建築工程有限公司,地盘杂工,C,Ashley_helfritz,25728.76
8169,46,Male,163.com,Construction,聯興水務工程,技工,C,Augustine___boklund,29014.11;29100.59;28872.88;28980.85
8170,35,Male,gmail.com,Advertising / Marketing,聯邦快遞,速遞員,,Lynn_VAGT,28801.6
8171,33,Male,gmail.com,Transportation,聯邦快遞,司機,A,Bennett___jalomo,30143.08;29733.58
8172,27,Male,gmail.com,Transportation,聯順運輸,司機/跟車工人,A,humphrey__fasheh,10809.17;11073.30
8173,43,Male,everpowerlogistics.com,Transportation,聰沛物流有限公司,總經理,,Birt__muhl,191576.62;191340.62
8174,57,Female,yahoo.com.hk,Professional Services / Consultation,聲愉貿易公司,營業經理,,Carolina__HELFRITZ,42949.83;43215.75;42909.20
8175,40,Male,gmail.com,Other,職業訓練局,教導員,,Philip__thomaston,31826.41
8176,55,Male,yahoo.com.hk,Education,職業訓練局,經理,A,Elliott___ibarra,142461.59;140669.34;142834.48
8177,28,Male,gmail.com,Government,職業訓練局,行政助理,,Seth___kadner,17587.48;18025.49
8178,56,Male,163.com,Education,職業訓練局,技術員,A,Gustavus__keros,71457.86
8179,44,Male,icloud.com,Food Services,肥南燒鵝風味小廚,燒味,B,Clara_fasheh,29632.63;29281.55;29225.36
8180,19,Female,gmail.com,Retail / Wholesale,腦友記,sales,,Daisie___cracraft,18718.09;18678.55
8181,43,Male,yahoo.com.hk,IT,腦友記電腦,Shop Manager,B,Cloyd__melgarejo,30115.75;30035.82;30327.27;30271.07;29707.07
8182,30,Male,hotmail.com,Other,自僱,撰稿員,C,Jeremiah_muhl,13380.21;13129.20;13261.23
8183,25,Male,hotmail.com,Transportation,自僱,司機,B,Louis_fashaw,17806.49
8184,28,Male,hotmail.com,Transportation,自僱,司機,B,price__muhl,16470.00;16702.78;16868.94
8185,50,Male,yahoo.com.hk,Social Services,自僱,的士司機,B,Robert__melgarejo,14901.02;15051.92
8186,33,Male,gmail.com,Other,自僱,管工,,prince_bohmker,69732.25;70954.29;69665.05;71757.05;70782.75
8187,46,Male,126.com,Other,自僱,DRIVER,,Norman__LASTRAPES,22826.91;22654.11
8188,25,Male,yahoo.com.hk,Transportation,自僱,司機 ,B,Lorenzo_kimminau,14852.10;14783.26;14645.19;14375.27
8189,25,Male,gmail.com,Construction,自僱,工程助理,B,Waldo_raffield,14464.96;14673.54;14363.62;14345.92
8190,23,Male,gmail.com,Manufacturing,自僱人士,Technical Engineer,B,Collins___kerne,30475.02;29719.35;30765.29;30165.71
8191,20,Male,gmail.com,Food Services,自家烏冬,廚房,,Dempsey_DITTBRENNER,16271.00;16216.02;16380.43;16400.52;16192.26
8192,30,Male,hotmail.com,Construction,自由職業,雜工,B,Dolphus___czajka,29603.01;29281.73
8193,55,Male,123.com,Food Services,自選假日酒店,廚師,,Washington___koerper,26290.92;26263.57;26107.21;26361.26
8194,24,,gmail.com,Education,自顧,補習老師,B,Dora__thomaston,20834.25;21007.95;20851.04;21243.19;20830.73
8195,38,Female,gmail.com,Professional Services / Consultation,至好用國際僱傭中心,執行管理董事,A,Delilah__koerper,92980.10;94992.52;94835.04;93510.99;92943.43
8196,27,Male,hotmail.com,Bank / Finance,致富證券,證券交易員,A,Ephriam__SCHRANTZ,16789.57;16831.71
8197,36,Male,hotmail.com,Manufacturing,臻麗包裝印刷有限公司,經理,C,Noble__KERNE,27696.49;27516.45;27343.57;27970.66
8198,46,Male,yahoo.com.hk,Medical Services,舂坎角慈氏護養院,病房服務助理,A,lafe__berlanga,26878.96;26778.53
8199,55,Female,163.com,Other,興利商店,商店員工,B,Cordella___mccarney,21459.87;21686.42;21747.17;21878.29;21780.20
8200,25,Male,hotmail.com,Construction,興哥,封喉,B,Fate_furness,25362.83;25348.59;25089.24;24409.97
8201,41,Male,yahoo.com.hk,Professional Services / Consultation,興旺麻雀,檯面,,Fleming___MIMOZO,56330.57;55908.19;55727.79;56105.21
8202,38,Male,gmail.com,Other,興旺麻雀館,雜務員,A,Hampton__couvillion,22958.77
8203,52,Male,hotmail.com,Construction,興暉工程公司,焊工,B,Herschel___koerper,27747.57;27703.75;27720.95;28027.32;27392.28
8204,49,Male,outlook.com,Manufacturing,興联集團，精進建築有限公司,吊機操作員,,Ezra_MELGAREJO,42475.78;42527.66;42007.63;42981.46;42566.86
8205,35,Male,yahoo.com.hk,Food Services,興記燒烤小廚,水吧主管,B,jasper___stoutamire,31196.98;31419.21
8206,35,Male,gmail.com,Other,興證國際,證劵,A,Roderick__tourville,45280.30;44947.31
8207,30,Male,sina.com,Transportation,興高運輸有限公司,司機,A,Winfield___KERNE,29834.07;29552.17;29174.36
8208,24,,yahoo.com.hk,Beauty / Fitness,舒適堡,fitness consuitant,,Dixie__fasheh,15517.04;15385.06;15580.99
8209,34,Male,yahoo.com.hk,Other,舒適寶,健身教練,,Reuben__dewulf,32265.40;31775.98;31814.64;31363.83
8210,52,Male,126.com,Food Services,芯怡美食館,雜工,,Dudley_helie,14332.12;14156.78;14402.67;14273.42;14383.37
8211,20,Male,qq.com,Food Services,芯華餐廳,廚師,B,hyrum__irie,21929.55
8212,28,,yahoo.com.hk,Food Services,芯韻小廚,侍應,,Dolores__ecoffey,19993.51;20293.73
8213,38,Male,yahoo.com.hk,Food Services,花園餐廳,飲食,A,Lon___melgarejo,28470.23;27598.99
8214,26,Male,hotmail.com,Beauty / Fitness,芳臻美容中心,助理,B,Isadore___holstad,18769.46;18555.70;18702.79;18312.92
8215,51,Male,yahoo.com.hk,Transportation,英之傑汽車服務有限公司,高級主任,,Harley__lothrop,48893.05
8216,56,Male,gmail.com,Transportation,英偉車行有限公司,的士司機,B,Isham__koerper,17045.28;16570.43
8217,45,Male,gmail.com,Insurance,英國保誠,保險,,Marshal___muhl,126462.41;125511.88;127060.78;128555.57;127776.20
8218,42,Male,gmail.com,Other,英國保誠,MANAGER,A,Martha_ZMOLEK,16922.46;17002.96;16722.64;16984.55
8219,52,Female,qq.com,Other,英國保誠,保險,A,DORIS_FRIDMAN,30026.61
8220,35,Male,,Other,英基小學,IT,A,Merritt___kimminau,24108.76;24291.99;24046.36;24122.11;24708.87
8221,58,Male,gmail.com,Retail / Wholesale,英旺國際有限公司,司機,A,douglas_beaton,14155.94;14155.83;14129.01
8222,46,Female,yahoo.com.hk,Beauty / Fitness,英格蜜爾,美容,A,Elta__muss,27478.59
8223,26,Male,gmail.com,Food Services,英王餐廳,廚師,,Reuben___hadden,18685.76;18912.91;18607.52
8224,25,Male,yahoo.com,Bank / Finance,英皇金業,客戶經理,,Leon___BRITTIN,29248.39;29945.71;29964.58;29750.49;29551.44
8225,39,Male,gmail.com,Bank / Finance,英皇金業投資(亞洲)有限公司,SALES ADMIN MANAGER,,Pinkney_KANTIS,48181.44;48180.05;47571.00
8226,26,Male,gmail.com,Other,英皇鐘錶珠寶,珠寶售貨員,A,Ransom___LOTHROP,21656.68;21520.83;21453.86;21640.79
8227,37,Male,sina.com,Hotel / Tourism,英皇駿景酒店,廚師,,Aubrey_helie,23228.43;23469.02;23287.36
8228,25,Male,hotmail.com,Construction,英輝亞洲建築有限公司,幕墻工人,C,dee_kerne,21862.50;21348.87;21728.44
8229,37,Female,hotmail.com,Professional Services / Consultation,茂田貿易發展公司,秘書,,Emelia___HELIE,25000.81;25259.56;24686.67;25006.94
8230,24,Male,yahoo.com.hk,Food Services,茶木,樓面,A,rupert__furness,16072.23;16034.47;16195.20;16198.38;16097.08
8231,20,Male,,Food Services,茶木,水吧,,Billy___kerne,15153.88;15396.71;15392.66;14950.01;15079.22
8232,24,Female,yahoo.com,Real Estate,荃富物業,客戶經理,,EVE__KOVALIK,19658.24;19820.07;19827.02
8233,19,Male,hotmail.com,Food Services,荃灣ceo neway,侍應,A,Miller___kerne,12663.34;12960.69
8234,47,Male,gmail.com,Beauty / Fitness,荃灣警署車房,警員,,Harlan__MELGAREJO,44226.43;43581.84
8235,52,Male,123.com,Other,荔園,DRIVER,A,Caleb___MELGAREJO,24003.69;24306.45;23889.01;24364.18
8236,48,Male,126.com,Professional Services / Consultation,莉雅餐廳,廚師,,Travis_melgarejo,14536.94
8237,51,Female,163.com,Other,莊臣有限公司,滅蟲,A,Eveline__hadden,19236.29;18953.49
8238,25,Male,yahoo.com.hk,Retail / Wholesale,莎莎化妝品有限公司,店務助理,A,West__helfritz,15852.24;15433.62;15651.66;15828.80
8239,42,Female,yahoo.com.hk,Retail / Wholesale,莎莎化妝品有限公司,文員,A,Maud___helie,19086.75;19433.90
8240,32,Male,gmail.com,Retail / Wholesale,莎莎國際控股有限公司,店務助理,A,Junius_araque,21307.98;21234.61;21315.73;21267.51;21659.43
8241,21,Male,hotmail.com,Retail / Wholesale,莎莎國際控股有限公司,倉務員,A,Manning___helie,18383.47;18389.95;18327.46
8242,22,Male,gmail.com,Construction,莫森記建造工程有限公司,扎鐵工人,A,hampton___saager,20636.52;20547.26
8243,38,Female,yahoo.com.hk,Retail / Wholesale,菓兵衛,sales,A,lula___jeannette,13597.16;13669.90
8244,54,Male,163.com,Hotel / Tourism,華人環球旅遊俱樂部,產品經理,,Vernon___KURODA,27078.04;27254.63
8245,35,Male,hotmail.com,Professional Services / Consultation,華仁置業,保安,,Dexter_DITTBRENNER,16330.71;16049.44;16499.09
8246,41,Female,netvigator.com,Other,華倫天奴,店長,,Judith___cerino,67269.02;66662.48;65552.86
8247,34,Male,gmail.com,Other,華嬴印刷有限公司,Operation Manager,,Vance__HERSBERGER,41700.18;41453.19;41655.60;41019.30
8248,38,Male,yahoo.com.hk,Transportation,華孚石油有限公司,司機,A,archie__kerne,18515.30;18189.55
8249,57,Female,,Other,華富護老中心,護理員,,Altha__czerniak,14471.69;14407.81;14325.28;14451.53
8250,42,Female,hotmail.com,Retail / Wholesale,華峰針織有限公司,副營業經理,,Fern_MUHL,33366.85;34463.18;34175.34;34045.40
8251,25,Male,gmail.com,Construction,華強,電燈,,harry__melgarejo,16590.57
8252,53,Female,yahoo.com.hk,Advertising / Marketing,華敦,店鋪倉務,A,Glenna___AUTOBEE,17514.32
8253,30,Male,yahoo.com.hk,Construction,華昌,平水工,B,willam___muhl,33045.70;33479.45;32429.70;32737.20
8254,57,Male,yahoo.com.hk,Other,華昌香港有限公司,倉務,A,wong_melgarejo,14262.27
8255,40,Male,gmail.com,Professional Services / Consultation,華明工程亞洲有限公司,行政主任,,Miller_MUHL,25418.14
8256,45,Male,gmail.com,Other,華明眼鏡製造廠有限公司,司機,,Omer_stoutamire,19150.44;19054.35;18874.31;19107.25;18767.67
8257,38,Male,gmail.com,Professional Services / Consultation,華星客棧,廚師,,Chas__JALOMO,26735.80;26547.96;26950.20;26698.83
8258,57,Male,123.com,Engineering,華材有限公司,技工,,Alois___kerne,28151.53
8259,39,Female,netvigator.com,Construction,華材有限公司,Account,,ellie__eppes,19002.63;18809.85
8260,51,Male,163.com,Transportation,華民航空,司機,,Alvie__muhl,29253.59;29297.33;29283.28;29567.84;29571.29
8261,53,Male,huatai-hkco.com,Retail / Wholesale,華泰電子,總經理,,Levi___autobee,54411.22;53869.01
8262,54,Male,gmail.com,Other,華潤,MANAGER,A,Annie__MUHL,24912
8263,24,Male,gmail.com,Construction,華焯工程有限公司,科文,C,Mattie__jakubek,27032.35
8264,40,Male,yahoo.com.hk,Construction,華營建筑有限公司,地盆管工,A,Antoine_heenan,28177.50;27984.87;28913.36;27950.49;28744.76
8265,34,Male,yahoo.com,Public Utility,華生大押,文員,C,armand_autobee,23032.18;22828.18;22709.67;22433.77
8266,53,Female,163.com,Other,華生有限公司,清潔員,,Grayce_helie,21803.34;21851.81;22036.19;21815.49
8267,21,Male,gmail.com,Retail / Wholesale,華盈環球有限公司,高級文員,A,Junius__helfritz,25292.88;24525.65;24749.48
8268,23,Male,gmail.com,Professional Services / Consultation,華盈環球有限公司,倉務主管,,Lafe_KOVALIK,22529.57;22895.91;22908.21
8269,44,Male,sina.com,Professional Services / Consultation,華盛建築,技工,,Aron___HELIE,29459.81;30022.84
8270,25,Male,yahoo.com.hk,Construction,華盛機電冷氣工程有限公司,冷氣,C,Philip___dittbrenner,23635.43;23750.09;23601.29
8271,32,Male,yahoo.com.hk,Retail / Wholesale,華碩電腦有限公司,推廣員,A,robert__berlanga,25273.79
8272,25,Male,yahoo.com.hk,Hotel / Tourism,華美粵海酒店,行李員,A,Martin__mimozo,14441.47;14620.28;14628.40
8273,60,Female,,Other,華興文仪集团有限公司,文員,,George___mugg,14113.10;14754.34;14028.15;13978.72;14170.82
8274,26,Female,yahoo.com.hk,Other,華芳芳莊,包裝員,A,Rosie_kertz,12588.27;12649.34;12762.72;12734.90
8275,40,,,Retail / Wholesale,華記永昌號名酒食品,Sales,,Auther___helie,17427.85;17552.01
8276,24,Male,yahoo.com.hk,Other,華豐行,倉務,A,Otis___furness,17724.95;18353.81;18339.97;18405.14
8277,34,Male,hotmail.com,Real Estate,華財置業有限公司,司機,,Frances__GLEISNER,22492.47
8278,27,Male,gmail.com,Decoration / Design,華達有限公司,油漆師傅,A,Amon___mugg,32656.52;32497.25;32482.36
8279,35,Male,gmail.com,Hotel / Tourism,華麗海景酒店,Duty Manager,A,Dolphus_schrantz,29169.53;29152.08;29504.36
8280,34,Male,yahoo.com.hk,Other,菲普國際有限公司,技工,,Nicholas__thomaston,21850.17;21493.90;21827.49;22131.14;21817.15
8281,49,,,Food Services,萃華餐廳,店員,,bailey__ferentz,19595.74;19564.00;19476.72;19568.73;19502.19
8282,57,Male,yahoo.com.hk,Construction,萬利寳建築有限公司,燒焊,C,barton_hadder,38796.44;38831.83;38256.81;38664.30;38686.27
8283,24,Male,gmail.com,Other,萬匯基建鄉村有限公司,上網拉線工人,A,basil_glahn,20616.18;20109.82;20248.85
8284,33,Male,gmail.com,Other,萬基凍倉物流有限公司,倉務員 拆櫃員,,Elliott___muhr,20615.43;20878.27;20645.23;20602.88;20626.87
8285,25,Male,yahoo.com.hk,Decoration / Design,萬基裝飾工程公司,電力工程人員,B,Enoch___schrantz,30374.83;30194.70;30585.05;30199.26
8286,23,Male,yahoo.com.hk,Retail / Wholesale,萬寧,店務助理,,Waldo_melgarejo,22344.99;22729.38;22814.68;23209.06;22882.93
8287,32,Female,yahoo.com.hk,Retail / Wholesale,萬寧,sales ,,Cassie__reutzel,28320.28;27898.89;28301.41;28628.15
